64.48067026,130431.1505,-55.51388077,130381.004,-175.5141614,130481.2971,64.41191533,481.39619,-60.59601641,509.22891,-175.2162233,477.18466,64.48639984,130431.1505,0,0,0,0,62.80190392,488.72059,121.4842413,18.49411,-109.5781783,17.39545,59.984,0.01,8.534603889,-0.022813794,0,56.7251616,128393.9844,-63.22357092,128248.2891,176.7453106,128467.9766,-122.5936857,487.0834351,112.7059965,515.6135254,-1.870422331,482.0709229,56.74713432,128370.8672,0,0,0,0,-123.9944482,494.4934692,-66.71722634,18.37921143,67.63458222,17.84706116,59.97999954,0,8.328605149,3.113632855,0,56.7285513,127923.8235,-63.24308143,127873.677,176.7746685,127923.8235,-122.8020442,485.42461,112.5575589,513.44044,-2.223076245,481.02997,56.75146961,127898.7503,0,0,0,0,-124.2229796,492.93212,-65.72971826,17.94478,66.35424225,17.21234,59.982,0.02,8.296188523,3.115981001,0,64.53796604,130456.2238,-55.45085541,129829.3921,-175.4568656,130531.4436,64.16554348,479.7482,-60.61893472,507.76403,-175.3078966,474.98734,64.5494252,130280.7109,62.67585321,487.0726,121.2149511,18.12789,-107.057164,17.21234,59.986,0.01,8.569794943,-0.01202283,0
71.00092997,131383.9348,-48.98789148,131333.7883,-168.9824425,131459.1546,77.93371929,264.04462,-48.01386323,282.90495,-161.6371236,260.56553,71.01238913,131383.9348,0,0,0,0,75.99712195,268.80548,135.4472228,12.45148,-94.70992354,11.35282,60.018,0,16.02340702,-0.147157872,0,66.70074509,130660.0234,-53.2534789,130526.0938,-173.2791125,130753.9063,-114.5791691,267.6372681,119.7207715,288.0821228,6.138611172,264.696106,66.72271781,130645.5313,0,0,0,0,-116.342478,273.1246948,-56.38458447,12.40539551,75.67108525,12.07351685,60.01800156,0,15.83348697,-3.139707055,0,66.69801693,130180.4178,-53.26215664,130155.3446,-173.2509781,130205.4911,-114.8035534,266.42505,119.7023426,285.46849,5.8728174,262.94596,66.72666482,130180.4178,0,0,0,0,-116.5052381,271.36902,-57.07232597,12.08526,75.95128532,11.35282,60.018,0,15.72528068,-3.133479044,0,71.08114406,131409.0081,-48.9305957,130782.1763,-168.9251467,131484.2279,77.78475027,261.29797,-47.90500125,280.70763,-161.5511799,258.55132,71.08114406,131233.4952,76.0085811,266.60816,135.7909974,12.08526,-92.71603041,11.53593,60.018,0,16.26488333,-0.139233416,0
74.87985425,132361.7923,-45.10896721,132311.6458,-165.1149774,132411.9389,78.426463,274.48189,-44.32974461,281.62318,-161.2761602,272.46768,74.8913134,132361.7923,0,0,0,0,77.58994462,276.12988,130.4051942,5.85952,-95.81573208,5.12708,60,0,14.43552939,-0.073737624,0,70.6503293,131673.3906,-49.30389469,131531.9063,-169.3350335,131753.8438,-114.3099981,278.2859802,123.1979389,286.6630554,6.105652094,277.507782,70.67230202,131650.4219,0,0,0,0,-115.013132,280.74646,-58.80706815,5.224227905,74.43512154,5.453109741,59.99900055,0,14.2080038,-3.064705693,0,70.65142572,131183.3486,-49.31447743,131158.2754,-169.314758,131233.4952,-114.4597787,276.86232,123.1744668,284.36983,5.895735712,275.39744,70.68007361,131183.3486,0,0,0,0,-115.1415985,278.87653,-59.4558304,5.12708,75.5674036,4.94397,60,0,14.15499539,-3.059987586,0,74.95433876,132386.8656,-45.05167143,131760.0339,-165.0404929,132462.0854,78.34051933,272.28457,-44.20369389,279.79208,-161.1902165,270.27036,74.95433876,132211.3527,77.62432208,274.11567,130.86929,5.4933,-91.2377993,5.31019,59.999,0,14.57983925,-0.066458966,0
74.70223733,132261.4993,-45.26939539,132211.3527,-165.2811352,132311.6458,77.43524601,277.41165,-44.58184604,281.9894,-162.5825039,275.58055,74.71942606,132261.4993,0,0,0,0,76.74769666,278.3272,133.0236113,4.21153,-99.48839155,3.29598,60,0,13.98774717,-0.057058012,0,70.48553733,131583.1875,-49.47418497,131423.875,-169.5163067,131659.3281,-115.0735518,280.8322754,122.8079214,287.4755859,5.089416849,280.6434631,70.50201858,131553.7969,0,0,0,0,-115.7327334,282.9437256,-57.5326573,4.205703735,68.61786308,4.348754883,60,0,13.89142555,-3.055959389,0,70.4738088,131083.0556,-49.5035535,131057.9823,-169.4751862,131108.1288,-115.2218126,279.24275,122.8077738,285.10227,4.973273662,277.77787,70.50245669,131083.0556,0,0,0,0,-115.8234183,280.70763,-59.85117128,4.21153,73.69383161,3.84531,60,0,13.86271718,-3.048796813,0,74.77672184,132286.5725,-45.21782919,131659.7408,-165.2066506,132336.7191,77.47535306,274.665,-44.49590237,280.52452,-162.3590504,273.56634,74.788181,132111.0596,76.86801779,276.12988,133.9575325,4.02842,-95.24850386,3.84531,59.999,0,14.223494,-0.054781345,0
74.63348239,132236.426,-45.36106864,132186.2794,-165.3613493,132311.6458,77.03417556,278.51031,-44.6964376,282.17251,-162.9778448,276.86232,74.63921197,132236.426,0,0,0,0,76.4497586,279.24275,130.3880054,3.6622,0,0,60,0,13.85612736,-0.050155888,0,70.39764645,131564.5781,-49.56207243,131419.9063,-169.5932009,131645.4688,-115.6887879,282.4916992,122.6760851,287.5671387,4.63348422,281.8222046,70.41961917,131543.2188,0,0,0,0,-116.1282423,283.9336548,-63.49274185,3.444671631,72.82013014,3.570556641,60,0,13.70908412,-3.041675584,0,70.39359471,131083.0556,-49.57803801,131057.9823,-169.5668595,131108.1288,-115.8463366,280.52452,122.6702639,284.91916,4.50344827,279.60897,70.4222426,131083.0556,0,0,0,0,-116.2244887,281.62318,-66.13651829,3.11287,74.15219785,3.29598,60,0,13.71262009,-3.037493448,0,74.70223733,132286.5725,-45.29804328,131634.6675,-165.2925943,132336.7191,77.03417556,275.58055,-44.6964376,280.70763,-162.9491969,275.39744,74.70796691,132085.9864,76.46121776,277.22854,137.1030708,3.29598,-100.9035973,3.29598,60,0,14.08525406,-0.050477259,0
75.57313318,132261.4993,-44.39276997,132211.3527,-164.4102393,132311.6458,78.04831085,254.5229,-43.09788535,256.53711,-161.9407912,252.6918,75.59605149,132261.4993,0,0,0,0,77.67015871,254.5229,0,0,0,0,60.003,0,15.01528947,-0.045893705,0,71.74347376,131704.8281,-48.21075707,131562.9531,-168.2473805,131787.25,-115.7107538,258.1615601,123.0606111,261.3143921,4.397277922,257.7095032,71.76544648,131683.1406,0,0,0,0,-116.0842969,259.0484619,0,0,0,0,60.00099945,0,14.83842426,-3.017333674,0,71.74004553,131208.4219,-48.23158719,131183.3486,-168.2146791,131233.4952,-115.8577958,256.53711,123.0197682,258.91754,4.314372197,255.43845,71.76296384,131208.4219,0,0,0,0,-116.1729225,256.90333,0,0,0,0,60.001,0,14.83592154,-3.012707262,0,75.64761769,132311.6458,-44.33547419,131659.7408,-164.3357548,132361.7923,78.19727988,251.04381,-43.01767126,254.70601,-161.7459856,251.22692,75.65907685,132111.0596,77.81339816,252.32558,0,0,0,0,60.003,0,15.34794073,-0.051189294,0
75.89971912,132411.9389,-44.07764318,132361.7923,-164.0779238,132462.0854,78.3748968,254.5229,-42.71400363,256.53711,-161.631394,253.05802,75.91690785,132411.9389,0,0,0,0,78.01393339,254.70601,0,0,0,0,60.001,0,15.02306003,-0.046552889,0,72.07305771,131847.4844,-47.88665776,131709.5313,-167.9122914,131942.6875,-115.5514602,257.9269409,123.4231575,261.0339966,4.754333745,257.6351318,72.09503043,131832.3438,0,0,0,0,-115.7876618,258.8539124,0,0,0,0,60.00099945,0,14.88286916,-3.011787342,0,72.06663147,131358.8615,-47.89354209,131333.7883,-167.8880931,131383.9348,-115.5770464,255.98778,123.3921908,258.73443,4.526366582,255.25534,72.09527936,131358.8615,0,0,0,0,-115.8864436,256.72022,0,0,0,0,60.001,0,14.87318698,-3.011399052,0,75.98566279,132462.0854,-44.02607698,131810.1804,-164.0148984,132512.232,78.35770806,251.59314,-42.65097827,254.70601,-161.4480475,251.22692,75.98566279,132261.4993,78.0884179,252.50869,0,0,0,0,60.001,0,15.30093046,-0.044327244,0
75.93982617,132411.9389,-44.04326571,132386.8656,-164.0492759,132487.1587,78.32333059,254.5229,-42.63951911,256.17089,-161.6256644,252.32558,75.9570149,132437.0121,0,0,0,0,78.01393339,254.33979,0,0,0,0,60.001,0,14.99294228,-0.041414249,0,72.1060202,131870.9375,-47.83172597,131729.2656,-167.884834,131952.9219,-115.5459687,257.8811646,123.4396456,261.1026611,4.644470152,257.9440918,72.13348439,131848.3125,0,0,0,0,-115.8206242,258.9683533,0,0,0,0,60.00099945,0,14.8673137,-3.012554671,0,72.1124681,131383.9348,-47.86489421,131358.8615,-167.8479861,131409.0081,-115.6458014,256.53711,123.4036499,258.55132,4.514907426,255.25534,72.13538641,131383.9348,0,0,0,0,-115.909362,256.90333,0,0,0,0,60.001,0,14.8083992,-3.007987605,0,76.01431068,132462.0854,-43.97451078,131835.2537,-163.9747914,132512.232,78.3748968,251.59314,-42.63951911,254.15668,-161.4365884,251.22692,76.02004026,132261.4993,78.09987705,252.32558,0,0,0,0,60.001,0,15.27643681,-0.045556736,0
76.02004026,132437.0121,-43.9687812,132411.9389,-163.980521,132512.232,78.53532498,254.33979,-42.55930502,256.17089,-161.8090109,253.24113,76.02576984,132462.0854,0,0,0,0,78.05404043,254.5229,0,0,0,0,60.001,0,14.95294199,-0.050144217,0,72.1884196,131897.4375,-47.76031634,131758.9375,-167.7969432,131993.0781,-115.4800437,258.1100464,123.5055569,261.2399902,4.721374667,257.7896118,72.21039232,131881.0781,0,0,0,0,-115.7492078,259.0370178,0,0,0,0,60,0,14.85164153,-3.011078259,0,72.18695261,131409.0081,-47.79040969,131383.9348,-167.7620424,131434.0813,-115.6458014,256.53711,123.5526189,258.55132,4.566473627,255.43845,72.2156005,131409.0081,0,0,0,0,-115.8348774,256.90333,0,0,0,0,60.001,0,14.80167055,-3.005303904,0,76.08879519,132487.1587,-43.90002626,131860.3269,-163.9060365,132562.3785,78.43219258,251.22692,-42.55930502,254.33979,-161.5282616,251.59314,76.10025435,132286.5725,78.11706579,252.32558,0,0,0,0,60.001,0,15.29360292,-0.04680359,0
76.06587688,132462.0854,-43.90575584,132411.9389,-163.9174956,132512.232,78.46084047,254.70601,-42.46763178,256.354,-161.7116081,253.42424,76.08306562,132462.0854,0,0,0,0,78.09987705,254.88912,0,0,0,0,60,0,14.93911971,-0.045213979,0,72.24334798,131911.3906,-47.69989307,131777.9844,-167.7475062,131989.7344,-115.3921528,257.96698,123.5769734,261.0626221,4.534606986,258.7966919,72.27081217,131892.0938,0,0,0,0,-115.7546993,259.2773438,0,0,0,0,60,0,14.80911012,-3.016959278,0,72.25570754,131434.0813,-47.72738433,131409.0081,-167.7162058,131434.0813,-115.5541281,256.354,123.5125119,258.73443,4.457611646,255.62156,72.27289628,131409.0081,0,0,0,0,-115.8577958,256.90333,0,0,0,0,60,0,14.80770033,-3.008454407,0,76.14609097,132487.1587,-43.84846006,131860.3269,-163.8315519,132562.3785,78.46084047,251.41003,-42.52492755,253.97357,-161.4881546,251.59314,76.15182055,132311.6458,78.14571368,252.32558,0,0,0,0,60,0,15.25818087,-0.046857152,0
